mainCategory,title,averageRating,ratingNumber,features,description,price,images,videos,store,categories,parent asin,boughtTogether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,"AMC Theatre Gift Cards, Multipack of 3",4.7,286,"Contains 3 plastic gift cards in your choice of design.', ""Whether it's a birthday, a thank you or any gift-giving occasion, AMC gift cards will put a smile on anybody's face."", 'To make a purchase, present your gift card at any box office or concession.', 'No returns and no refunds on gift cards.'","Help your friends\' and loved ones\' favorite movie stars come to them, by giving them the gift of entertainment - AMC Gift Cards! AMC Gift Cards are good for both movies and concessions and are reloadable at any theatre in the United States. Even better, AMC Gift Cards do not have any associated fees or expiration dates so your gift spans the test of time. In the words of ""Cousin Eddy"" from ""National Lampoon\'s Christmas Vacation:"" ""That\'s the gift that keeps on giving the whole year."" AMC, the first in the exhibition industry to offer personalized gift cards, was also the first in the industry to launch circuit-wide gift cards in 2002. We think that\'s pretty cool too. Headquartered in Kansas City, Mo., AMC Entertainment Inc. is a leading theatrical exhibition and entertainment company. With a history of industry leadership and innovation dating back to 1920, the company today serves hundreds of millions of guests annually through interests in 350 theatres with over 5,000 screens in four countries.'",,"{'thumb': 'https://m.media-amazon.com/images/I/51FXSCoJFML. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51FXSCoJFML.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81MicM-K0tL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41GFuDKYTvL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41GFuDKYTvL.jpg', 'variant': 'BACK', 'hi res': 'https://m.media-amazon.com/images/I/71vp+uu-PZL. SL1500 .jpg'}",,AMC Theatres,"Gift Cards', 'Gift Card Categories', 'Books, Movies & Music'",B00EEHV8DI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Green Snowman Tag,4.9,1637,"Gift Card is affixed inside a gift tag', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""",,"{'thumb': 'https://m.media-amazon.com/images/I/41KnUMj+K9L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41KnUMj+K9L.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71I8GywtfAL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/414dtjxevZL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/414dtjxevZL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/71rRO2qquqL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41JS4YTjwIL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41JS4YTjwIL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71oQ+ibuqIL. SL1391 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41jvnmMAJ0L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41jvnmMAJ0L.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/61dlJrAFFrL. SL1269 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/3132CxNJoqL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/3132CxNJoqL.jpg', 'variant': 'PT12', 'hi res': None}",,Amazon,"Gift Cards', 'Occasions', 'Christmas'",B07193NQ2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,O'Charley's Gift Card,4.8,564,"""Give the gift of good taste. Come enjoy good food and good times at O'Charley's."", 'Casual dining, full service restaurants featuring steaks, poultry, fresh seafood, salads and sandwiches.', 'To find a location near you, go to ocharleys.com/locations/', 'Redemption: Instore', 'No returns and no refunds on gift cards.'",,50,"{'thumb': 'https://m.media-amazon.com/images/I/417keVvCnTL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/417keVvCnTL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/61dKkQJMmbL. SL1311 .jpg'}",,O'Charley's Restaurant,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B00FRL7CNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Products,Christmas Foil Gift Card Holders- Assorted Holiday Designs -(18 Count},3.9,7,,,,"{'thumb': 'https://m.media-amazon.com/images/I/61HZCkJPS+L. AC US40 .jpg', 'large': 'https://m.media-amazon.com/images/I/61HZCkJPS+L. AC .jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71IDgVG0DRL. AC SL1059 .jpg'}",,All Holiday,"Gift Cards', 'Gift Card Holders'",B0747TDN6L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,"Amazon.com $15 Gift Cards, Pack of 10 with Greeting Cards (Amazon Surprise Box Design)",4.9,11,"Contains 10 Gift Cards affixed inside blank greeting cards with separate mailing envelopes', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon Gift Cards are the perfect way to give someone exactly what they're hoping for. Recipients can choose from millions of items storewide. Amazon Gift Cards never expire, so they can buy something immediately or wait for that sale of a lifetime.""",,"{'thumb': 'https://m.media-amazon.com/images/I/51e3ydzHV-L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51e3ydzHV-L.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/91AznibiUmL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51yu3fY3hvL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51yu3fY3hvL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/91XfHKnW+fL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/3179ljzy05L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/3179ljzy05L.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/719pt9VtH5L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31Znhlnw-QL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31Znhlnw-QL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/71vmLCesTzL. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B005FGQHB0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Carter's/OshKosh B’gosh Gift Card,4.9,936,"""Count on Carter's & OshKosh B'gosh for the sweetest looks for your little miracle."", ""Shop your favorite brands including Carter's, OshKosh B'gosh, Child of Mine, Just One You, Genuine Kids and Precious Firsts."", 'No returns and no refunds on gift cards.'","""Carter's and OshKosh B'gosh are the two must trusted brands in children's clothing. Our heritage of quality, innovation, and value has earned us the trust of generations of families. Discover clothing essentials, sleepwear, gifts and accessories for children in sizes newborn to 12.""",50,"{'thumb': 'https://m.media-amazon.com/images/I/51zrgzNX2XL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51zrgzNX2XL.jpg', 'variant': 'MAIN', 'hi res': None}",,Carter's,"Gift Cards', 'Gift Card Categories', 'Clothing, Shoes & Accessories'",B00GRL9JO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Cards - As a Bookmark,4.9,4093,"Gift card is also usable as a bookmark (6.5"" x 2"" x 0.1"")', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com""",,"{'thumb': 'https://m.media-amazon.com/images/I/31nfNbf9WIL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31nfNbf9WIL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71ZCcTSCbpL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41As-Zt6j1L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41As-Zt6j1L.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/61gw7aG4xIL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31nYfveZ5RL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31nYfveZ5RL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/61J0Ipua7IL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51R1j+8VOJL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51R1j+8VOJL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/91QldH1uUJL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51TnZBynzSL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51TnZBynzSL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/91mlyVG1M3L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51AoGoVBUjL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51AoGoVBUjL.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/81DpMKc-qiL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/21r7uJaYnJL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/21r7uJaYnJL.jpg', 'variant': 'PT12', 'hi res': None}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B017T6CUS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Premium Gift Box,4.9,22596,"Gift Card is nested inside a premium gift box with gold accents', 'Gift amount may not be printed on Gift Cards', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""",50,"{'thumb': 'https://m.media-amazon.com/images/I/41XY-natd+L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41XY-natd+L.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/914QlGL3AnL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31falVNZ1fL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31falVNZ1fL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/61dd2OF6nmL. SL1404 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31264BvWG4L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31264BvWG4L.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/61y69i5ZCTL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31SMN1q4dIL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31SMN1q4dIL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/51j4oYRyJEL. SL1137 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51Ifve9PCGL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51Ifve9PCGL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/81KjoYKcZaL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41fmz7gy23L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41fmz7gy23L.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/81ZHh1KZwHL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41TvHNJFSdL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41TvHNJFSdL.jpg', 'variant': 'PT06', 'hi res': 'https://m.media-amazon.com/images/I/81VNppGBCSL. SL1500 .jpg'}","{'title': 'Beautiful gold box', 'url': 'https://www.amazon.com/vdp/0ea9fe116abb42a2939450614ec020c9?ref=dp vse rvc 0', 'user id': 'AHRMHHRWHFVLX3M7A4E7T5LDQHFQ'}, {'title': 'Amazon Gift Card Hack #wedding #weddinggift', 'url': 'https://www.amazon.com/vdp/0949b35c0b2d44debaa1ae1caf849a70?ref=dp vse rvc 1', 'user id': '/shop/influencer-2213954a'}, {'title': 'Amazon Gift Box Gift Cards Perfect for any occasion ', 'url': 'https://www.amazon.com/vdp/04743ba4c0af4f0e8b1d07c6399d65be?ref=dp vse rvc 2', 'user id': '/shop/purplepowerwashllc'}, {'title': '""Bubble Slides"" Like walking on Clouds ', 'url': 'https://www.amazon.com/vdp/089f1929f29b435a9418debebace6a0c?ref=dp vse rvc 3', 'user id': '/shop/purplepowerwashllc'}, {'title': '#Mothersday2023 Gift Ideas', 'url': 'https://www.amazon.com/vdp/0f68bf435f0e43d3b9e234e5f1e4dc36?ref=dp vse rvc 4', 'user id': '/shop/purplepowerwashllc'}",Amazon,"Gift Cards', 'Occasions', 'Wedding & Engagement'",B073VBZM8J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in Various Gift Boxes,4.9,104005,"Gift Card is affixed inside a gift box', 'Gift amount may not be printed on Gift Cards', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'",,25,"{'thumb': 'https://m.media-amazon.com/images/I/41scBlHwROL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41scBlHwROL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81Rfe+Vgh3L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41JGmj+ZuGL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41JGmj+ZuGL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/71RuyhXEWUL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31Jj+aerSJL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31Jj+aerSJL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/61mdK3vfi+L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41goVMj7GbL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41goVMj7GbL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/91WevRrzrZL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/516MgfdUMBL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/516MgfdUMBL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/81-e9CjymJL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51f1dgl-r+L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51f1dgl-r+L.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/81qqaCmWPaL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31VGVSEFenL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31VGVSEFenL.jpg', 'variant': 'PT12', 'hi res': None}","{'title': 'Such a unique way to send a gift card! ', 'url': 'https://www.amazon.com/vdp/0a8b9ce7b5064663869a21a1ac70cae9?ref=dp vse rvc 0', 'user id': '/shop/tabithamford'}, {'title': 'So Easy To Gift! Amazon Gift Card with Gift Box', 'url': 'https://www.amazon.com/vdp/0634ad3fe75a4d92a6cc4cd07e945af1?ref=dp vse rvc 1', 'user id': '/shop/leontruong'}, {'title': 'Amazon Gift Box Up Close', 'url': 'https://www.amazon.com/vdp/043f12852aa04780b92bb62342b28850?ref=dp vse rvc 2', 'user id': '/shop/becomingthefords'}, {'title': 'Amazon Gift Card in Black Box Opening', 'url': 'https://www.amazon.com/vdp/039ad18cd02e4b4788c3714288c950e4?ref=dp vse rvc 3', 'user id': '/shop/jeanetteredd-makemoneyonline'}, {'title': 'Aesthetic Gift Cards', 'url': 'https://www.amazon.com/vdp/030a1e4f2e8e4a5ab1de0b008659b836?ref=dp vse rvc 4', 'user id': '/shop/influencer-f86a9573'}, {'title': 'Amazon Gift Card for The Holidays', 'url': 'https://www.amazon.com/vdp/0e50a88954264374b3508ad690bed13e?ref=dp vse rvc 5', 'user id': '/shop/becomingthefords'}, {'title': 'Great gift card ', 'url': 'https://www.amazon.com/vdp/010b54a5b2da49848365ed857ccb38f9?ref=dp vse rvc 6', 'user id': '/shop/becomingthefords'}, {'title': 'The Ultimate Gift For Friends/Family? Actually Cute Boxes?', 'url': 'https://www.amazon.com/vdp/0a100b18f889418e84066228025cb1d1?ref=dp vse rvc 7', 'user id': '/shop/elopewithtkm'}, {'title': 'Irl View - Amazon.com Gift Card in a Black Gift Box', 'url': 'https://www.amazon.com/vdp/01cf4c3822634557bbc1c63643c0d04d?ref=dp vse rvc 8', 'user id': '/shop/influencer-f86a9573'}, {'title': 'Buy your best friend a gift card so they can order Raising Canes! ', 'url': 'https://www.amazon.com/vdp/02bd9ee7a6fc4f3c9d379c833c77d11b?ref=dp vse rvc 9', 'user id': '/shop/influencer-ea112d57'}",Amazon,"Gift Cards', 'Amazon Incentives Brand Guidelines'",B077N4CNVJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,lululemon Gift Card $50,4.8,933,"Use this gift card online or in lululemon stores.', 'Redemption: Instore and Online', 'No returns and no refunds on gift cards.'","lululemon makes technical athletic clothes for yoga, running, working out, and most other sweaty pursuits.'",,"{'thumb': 'https://m.media-amazon.com/images/I/31r2wweU9xL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31r2wweU9xL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/61ZUixEp+OL. SL1500 .jpg'}",,lululemon,"Gift Cards', 'Gift Card Categories', 'Clothing, Shoes & Accessories'",B08JDZPKRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Red Robin Gift Card,4.8,3543,"Red Robin. Yummm.', 'Red Robin Gourmet Burgers, Inc., is a casual dining restaurant chain famous for serving gourmet burgers with Bottomless Steak Fries, and signature Mad Mixology Beverages.', 'There are 460+ Red Robin restaurants located across the United States.', 'No returns and no refunds on gift cards.'","Red Robin Gourmet Burgers, Inc., is a casual dining restaurant chain specializing in over two dozen different types of delicious gourmet burgers. Red Robin also has a large selection of appetizers, side dishes, salads, desserts and its signature Mad Mixology specialty beverages. Red Robin Gift Cards are redeemable at 400+ Red Robin restaurants located across the United States including corporate-owned locations.'",25,"{'thumb': 'https://m.media-amazon.com/images/I/51tL0oZ-aqL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51tL0oZ-aqL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/91lnTIIH7IL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51AJlCTUp7L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51AJlCTUp7L.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/91cGXbPyuRL. SL1500 .jpg'}","{'title': 'Red Robin Gift Card ', 'url': 'https://www.amazon.com/vdp/06412bb4d6874020b64269380ef207b8?ref=dp vse rvc 0', 'user id': '/shop/yourreviewchannel'}, {'title': 'Red Robin Gift Card Love this YUMMM', 'url': 'https://www.amazon.com/vdp/09db25328c704f7da9bcfe47e44a14e0?ref=dp vse rvc 1', 'user id': '/shop/yourreviewchannel'}",Red Robin,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B00BXLVHZM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Aerie Gift Card,4.9,692,"Redemption: Instore and Online', 'No returns and no refunds on gift cards.'",,50,"{'thumb': 'https://m.media-amazon.com/images/I/41Vevw84AJL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41Vevw84AJL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/61lu4Mlxs3L. SL1311 .jpg'}",,Aerie,"Gift Cards', 'Gift Card Categories', 'Specialty Cards'",B00VF0NNEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,"Fandango, Multipack of 3",4.8,1415,"Redemption: Online', 'Available for use at your favorite theater, thousands of theaters nationwide', 'Perfect gift for the movie enthusiast, holidays, birthdays or just to say thanks!', 'Card is redeemable only for purchase of movie tickets and associated convenience fees or purchase or rental of content on Fandango and participating Fandango apps', 'No returns and no refunds on gift cards'",,45,"{'thumb': 'https://m.media-amazon.com/images/I/51RMyel1vHL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51RMyel1vHL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71HWJQH17qL. SL1500 .jpg'}","{'title': 'Fandango Gift Card', 'url': 'https://www.amazon.com/vdp/03f58c3b27764be3a4e76e7e45e80af7?ref=dp vse rvc 0', 'user id': '/shop/influencer-dcb4065c'}",Fandango,"Gift Cards', 'Gift Card Categories', 'Books, Movies & Music'",B00ET5WBU4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,"Darden-Fandango Dinner and a Movie, Multipack of 2",4.8,1164,"This Bundle includes two (2) Gift Cards. (1) $25 Darden Restaurants Gift Card and (1) $25 Fandango Gift Card', 'Darden Restaurants Gift Card is valid at any participating Darden-connected restaurants in the U.S., including Olive Garden, LongHorn Steakhouse, Bahama Breeze, Seasons 52, and Yard House', 'Available for use at your favorite theater, thousands of theaters nationwide', 'Card is redeemable only for purchase of movie tickets and associated convenience fees or purchase or rental of content on Fandango and participating Fandango apps', 'It’s a great gift for a Date Night! Movies and Dinner are the #1 out of home experience', 'Redemption: In store', 'No returns and no refunds on gift cards'","With over 2,200 restaurants in all 50 states, the Darden family of restaurants features some of the most recognizable and successful brands in full service dining including Olive Garden, LongHorn Steakhouse, Bahama Breeze, Seasons 52, Yard House and among others.'",50,"{'thumb': 'https://m.media-amazon.com/images/I/51scmPd0oKL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51scmPd0oKL.jpg', 'variant': 'MAIN', 'hi res': None}",,Darden/Fandango,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B00FTITVAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Rubio's Gift Card,4.6,268,"""The Rubio's Gift Card is redeemable for food and beverages sold at any Rubio’s restaurant location in the U.S. (excluding casinos), and can be used for dine in, take out or catering orders."", 'Redemption: In-Store Only. Gift Card cannot be redeemed online.', 'No returns and no refunds on gift cards.'","At Rubio’s, we believe some of the best gifts come wrapped in tortillas. Whether it’s a birthday, a holiday, or just because, show your favorite people you’re thinking of them by treating them to lunch or dinner, with a Rubio’s Gift Card. A meal at Rubio’s delivers coastal-inspired fare in a casual, relaxing setting. We have a simple, but deliberate approach: pair unique recipes with quality ingredients like grilled-to-order responsibly-sourced shrimp, Wild Alaska Coho Salmon, all natural chicken and Wild Mahi Mahi. With options ranging from our award-winning signature tacos and burritos to flavorful salads and bowls our menu has something for every coastal mood. For a coastal take on gift-giving, pick up a Rubio’s Gift Card today.'",25,"{'thumb': 'https://m.media-amazon.com/images/I/41nhBB5V1sL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41nhBB5V1sL.jpg', 'variant': 'MAIN', 'hi res': None}",,Rubio's,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B00BXLVTRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
